,product_ndc,generic_name,labeler_name,dea_schedule,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,label_code,prod_code,ndc
138,24510-232,tapentadol hydrochloride,"Collegium Pharmaceutical, Inc.",CII,Nucynta ER,"[{'strength': '200 mg/1', 'name': 'TAPENTADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190419', 'package_ndc': '24510-232-01', 'description': '10 BLISTER PACK in 1 CARTON (24510-232-01)  > 10 TABLET, FILM COATED, EXTENDED RELEASE in 1 BLISTER PACK', 'sample': False}, {'marketing_start_date': '20190419', 'package_ndc': '24510-232-60', 'description': '60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (24510-232-60)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['c3d04d70-0155-4147-9ce4-a3b1fad4b373'], 'upc': ['0324510058604', '0324510116601', '0324510174601', '0324510232608', '0324510291605'], 'manufacturer_name': ['Collegium Pharmaceutical, Inc.'], 'rxcui': ['1148797', '1148800', '1148803', '1148807', '1148809', '1149367', '1149370', '1149373', '1149376', '1149378'], 'unii': ['71204KII53']}",NDA,"TABLET, FILM COATED, EXTENDED RELEASE",f044da26-fea6-4a0b-a01a-c577b61f3933,HUMAN PRESCRIPTION DRUG,ORAL,20190419,24510-232_f044da26-fea6-4a0b-a01a-c577b61f3933,NDA200533,Nucynta,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,ER,24510,0232,245100232
139,24510-291,tapentadol hydrochloride,"Collegium Pharmaceutical, Inc.",CII,Nucynta ER,"[{'strength': '250 mg/1', 'name': 'TAPENTADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20190419', 'package_ndc': '24510-291-01', 'description': '10 BLISTER PACK in 1 CARTON (24510-291-01)  > 10 TABLET, FILM COATED, EXTENDED RELEASE in 1 BLISTER PACK', 'sample': False}, {'marketing_start_date': '20190419', 'package_ndc': '24510-291-60', 'description': '60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (24510-291-60)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['c3d04d70-0155-4147-9ce4-a3b1fad4b373'], 'upc': ['0324510058604', '0324510116601', '0324510174601', '0324510232608', '0324510291605'], 'manufacturer_name': ['Collegium Pharmaceutical, Inc.'], 'rxcui': ['1148797', '1148800', '1148803', '1148807', '1148809', '1149367', '1149370', '1149373', '1149376', '1149378'], 'unii': ['71204KII53']}",NDA,"TABLET, FILM COATED, EXTENDED RELEASE",f044da26-fea6-4a0b-a01a-c577b61f3933,HUMAN PRESCRIPTION DRUG,ORAL,20190419,24510-291_f044da26-fea6-4a0b-a01a-c577b61f3933,NDA200533,Nucynta,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,ER,24510,0291,245100291
140,27808-114,Hydrocodone Bitartrate and Acetaminophen,Tris Pharma Inc,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20160407', 'package_ndc': '27808-114-01', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (27808-114-01)', 'sample': False}, {'marketing_start_date': '20160407', 'package_ndc': '27808-114-02', 'description': '500 TABLET in 1 BOTTLE (27808-114-02)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d8fe4ae4-bd19-42eb-b74d-f302b3f914ee'], 'upc': ['0327808114013', '0327808115010', '0327808116017'], 'manufacturer_name': ['Tris Pharma Inc'], 'rxcui': ['856980', '856987', '856992'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,bb2c61c8-2940-4624-832f-dbdd94e27028,HUMAN PRESCRIPTION DRUG,ORAL,20160407,27808-114_bb2c61c8-2940-4624-832f-dbdd94e27028,ANDA202214,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,27808,0114,278080114
141,27808-115,Hydrocodone Bitartrate and Acetaminophen,Tris Pharma Inc,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '7.5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20160407', 'package_ndc': '27808-115-01', 'description': '100 TABLET in 1 BOTTLE (27808-115-01)', 'sample': False}, {'marketing_start_date': '20160407', 'package_ndc': '27808-115-02', 'description': '500 TABLET in 1 BOTTLE (27808-115-02)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d8fe4ae4-bd19-42eb-b74d-f302b3f914ee'], 'upc': ['0327808114013', '0327808115010', '0327808116017'], 'manufacturer_name': ['Tris Pharma Inc'], 'rxcui': ['856980', '856987', '856992'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,bb2c61c8-2940-4624-832f-dbdd94e27028,HUMAN PRESCRIPTION DRUG,ORAL,20160407,27808-115_bb2c61c8-2940-4624-832f-dbdd94e27028,ANDA202214,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,27808,0115,278080115
142,27808-116,Hydrocodone Bitartrate and Acetaminophen,Tris Pharma Inc,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '10 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20160407', 'package_ndc': '27808-116-01', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (27808-116-01)', 'sample': False}, {'marketing_start_date': '20160407', 'package_ndc': '27808-116-02', 'description': '500 TABLET in 1 BOTTLE (27808-116-02)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d8fe4ae4-bd19-42eb-b74d-f302b3f914ee'], 'upc': ['0327808114013', '0327808115010', '0327808116017'], 'manufacturer_name': ['Tris Pharma Inc'], 'rxcui': ['856980', '856987', '856992'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,bb2c61c8-2940-4624-832f-dbdd94e27028,HUMAN PRESCRIPTION DRUG,ORAL,20160407,27808-116_bb2c61c8-2940-4624-832f-dbdd94e27028,ANDA202214,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,27808,0116,278080116
143,27808-035,Hydrocodone Bitartrate and Acetaminophen,Tris Pharma Inc,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20141006', 'package_ndc': '27808-035-01', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (27808-035-01)', 'sample': False}, {'marketing_start_date': '20141006', 'package_ndc': '27808-035-02', 'description': '500 TABLET in 1 BOTTLE, PLASTIC (27808-035-02)', 'sample': False}, {'marketing_start_date': '20141006', 'package_ndc': '27808-035-03', 'description': '1000 TABLET in 1 BOTTLE, PLASTIC (27808-035-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d4caec6d-4af2-4f1c-9add-c0c948b83b16'], 'manufacturer_name': ['Tris Pharma Inc'], 'rxcui': ['856999', '857002', '857005'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,3edf1a29-f0b3-4883-8f3d-06801225f841,HUMAN PRESCRIPTION DRUG,ORAL,20141006,27808-035_3edf1a29-f0b3-4883-8f3d-06801225f841,ANDA202214,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,27808,0035,278080035
144,27808-036,Hydrocodone Bitartrate and Acetaminophen,Tris Pharma Inc,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '7.5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20141006', 'package_ndc': '27808-036-01', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (27808-036-01)', 'sample': False}, {'marketing_start_date': '20141006', 'package_ndc': '27808-036-02', 'description': '500 TABLET in 1 BOTTLE, PLASTIC (27808-036-02)', 'sample': False}, {'marketing_start_date': '20141006', 'package_ndc': '27808-036-03', 'description': '1000 TABLET in 1 BOTTLE, PLASTIC (27808-036-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d4caec6d-4af2-4f1c-9add-c0c948b83b16'], 'manufacturer_name': ['Tris Pharma Inc'], 'rxcui': ['856999', '857002', '857005'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,3edf1a29-f0b3-4883-8f3d-06801225f841,HUMAN PRESCRIPTION DRUG,ORAL,20141006,27808-036_3edf1a29-f0b3-4883-8f3d-06801225f841,ANDA202214,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,27808,0036,278080036
145,27808-037,Hydrocodone Bitartrate and Acetaminophen,Tris Pharma Inc,CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '10 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20141006', 'package_ndc': '27808-037-01', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (27808-037-01)', 'sample': False}, {'marketing_start_date': '20141006', 'package_ndc': '27808-037-02', 'description': '500 TABLET in 1 BOTTLE, PLASTIC (27808-037-02)', 'sample': False}, {'marketing_start_date': '20141006', 'package_ndc': '27808-037-03', 'description': '1000 TABLET in 1 BOTTLE, PLASTIC (27808-037-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d4caec6d-4af2-4f1c-9add-c0c948b83b16'], 'manufacturer_name': ['Tris Pharma Inc'], 'rxcui': ['856999', '857002', '857005'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,3edf1a29-f0b3-4883-8f3d-06801225f841,HUMAN PRESCRIPTION DRUG,ORAL,20141006,27808-037_3edf1a29-f0b3-4883-8f3d-06801225f841,ANDA202214,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,27808,0037,278080037
146,27808-065,Promethazine Hydrochloride and Codeine Phosphate,Tris Pharma Inc,CV,Promethazine Hydrochloride and Codeine Phosphate,"[{'strength': '6.25 mg/5mL', 'name': 'PROMETHAZINE HYDROCHLORIDE'}, {'strength': '10 mg/5mL', 'name': 'CODEINE PHOSPHATE'}]",True,"[{'marketing_start_date': '20180312', 'package_ndc': '27808-065-02', 'description': '473 mL in 1 BOTTLE, PLASTIC (27808-065-02)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['785c605e-1907-4fac-8b69-d504a2076f8e'], 'upc': ['0327808065025'], 'manufacturer_name': ['Tris Pharma Inc'], 'rxcui': ['991486'], 'unii': ['R61ZEH7I1I', 'GSL05Y1MN6']}",ANDA,SOLUTION,e8f8e43f-5237-472f-b991-f08d6d30fac8,HUMAN PRESCRIPTION DRUG,ORAL,20180312,27808-065_e8f8e43f-5237-472f-b991-f08d6d30fac8,ANDA200386,Promethazine Hydrochloride and Codeine Phosphate,"['Phenothiazine [EPC]', 'Phenothiazines [CS]', 'Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,27808,0065,278080065
147,27808-082,Morphine Sulfate,Tris Pharma Inc,CII,Morphine Sulfate,"[{'strength': '20 mg/mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20150921', 'package_ndc': '27808-082-01', 'description': '1 BOTTLE, UNIT-DOSE in 1 CARTON (27808-082-01)  > 30 mL in 1 BOTTLE, UNIT-DOSE', 'sample': False}, {'marketing_start_date': '20150921', 'package_ndc': '27808-082-02', 'description': '1 BOTTLE, UNIT-DOSE in 1 CARTON (27808-082-02)  > 120 mL in 1 BOTTLE, UNIT-DOSE', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d8598654-94ad-4cfb-81d2-9b68e013a428'], 'upc': ['0327808082015', '0327808082022'], 'manufacturer_name': ['Tris Pharma Inc'], 'unii': ['X3P646A2J0']}",ANDA,SOLUTION,1a13b339-1c2c-45a1-aece-fb3b5c245a16,HUMAN PRESCRIPTION DRUG,ORAL,20150921,27808-082_1a13b339-1c2c-45a1-aece-fb3b5c245a16,ANDA203518,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,27808,0082,278080082
148,27808-084,Morphine Sulfate,Tris Pharma Inc,CII,Morphine Sulfate,"[{'strength': '10 mg/5mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20150921', 'package_ndc': '27808-084-01', 'description': '1 BOTTLE, UNIT-DOSE in 1 CARTON (27808-084-01)  > 100 mL in 1 BOTTLE, UNIT-DOSE', 'sample': False}, {'marketing_start_date': '20150921', 'package_ndc': '27808-084-02', 'description': '500 mL in 1 BOTTLE (27808-084-02)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d8598654-94ad-4cfb-81d2-9b68e013a428'], 'upc': ['0327808082015', '0327808082022'], 'manufacturer_name': ['Tris Pharma Inc'], 'unii': ['X3P646A2J0']}",ANDA,SOLUTION,1a13b339-1c2c-45a1-aece-fb3b5c245a16,HUMAN PRESCRIPTION DRUG,ORAL,20150921,27808-084_1a13b339-1c2c-45a1-aece-fb3b5c245a16,ANDA203518,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,27808,0084,278080084
149,27808-086,Hydrocodone Polistirex and Chlorpheniramine Polistirex,Tris Pharma Inc,CII,Hydrocodone Polistirex and Chlorpheniramine Polistirex extended-release,"[{'strength': '10 mg/5mL', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '8 mg/5mL', 'name': 'CHLORPHENIRAMINE MALEATE'}]",True,"[{'marketing_start_date': '20150306', 'package_ndc': '27808-086-01', 'description': '1 BOTTLE, UNIT-DOSE in 1 CARTON (27808-086-01)  > 115 mL in 1 BOTTLE, UNIT-DOSE', 'sample': False}, {'marketing_start_date': '20150306', 'package_ndc': '27808-086-02', 'description': '473 mL in 1 BOTTLE (27808-086-02)', 'sample': False}, {'marketing_start_date': '20191001', 'package_ndc': '27808-086-03', 'description': '1 BOTTLE, UNIT-DOSE in 1 CARTON (27808-086-03)  > 70 mL in 1 BOTTLE, UNIT-DOSE', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['25f400d9-1d6e-4d38-8f0d-98d471eba73b'], 'upc': ['0327808086013', '0327808086037'], 'manufacturer_name': ['Tris Pharma Inc'], 'unii': ['NO70W886KK', 'V1Q0O9OJ9Z']}",ANDA,"SUSPENSION, EXTENDED RELEASE",b52f1e7c-dd8b-4c08-a956-4160134db9db,HUMAN PRESCRIPTION DRUG,ORAL,20150306,27808-086_b52f1e7c-dd8b-4c08-a956-4160134db9db,ANDA091632,Hydrocodone Polistirex and Chlorpheniramine Polistirex,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]', 'Histamine H1 Receptor Antagonists [MoA]', 'Histamine-1 Receptor Antagonist [EPC]']",,extended-release,27808,0086,278080086
150,29300-355,Tramadol Hydrochloride,"Unichem Pharmaceuticals (USA), Inc.",CIV,Tramadol Hydrochloride,"[{'strength': '50 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20191104', 'package_ndc': '29300-355-01', 'description': '100 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-355-01)', 'sample': False}, {'marketing_start_date': '20191104', 'package_ndc': '29300-355-05', 'description': '500 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-355-05)', 'sample': False}, {'marketing_start_date': '20191104', 'package_ndc': '29300-355-10', 'description': '1000 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (29300-355-10)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['007bf37f-0e46-426a-ac8c-be63d4b7414c'], 'manufacturer_name': ['Unichem Pharmaceuticals (USA), Inc.'], 'rxcui': ['835603'], 'unii': ['9N7R477WCK']}",ANDA,"TABLET, FILM COATED",80c9e1ce-eb8e-4b1d-b66c-d387e9f27a18,HUMAN PRESCRIPTION DRUG,ORAL,20190809,29300-355_80c9e1ce-eb8e-4b1d-b66c-d387e9f27a18,ANDA211825,Tramadol Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,29300,0355,293000355
151,30698-335,Meperidine Hydrochloride,Validus Pharmaceuticals LLC,CII,Demerol,"[{'strength': '50 mg/1', 'name': 'MEPERIDINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '19421110', 'package_ndc': '30698-335-01', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (30698-335-01)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['5cb2674c-a70d-4022-9188-3f711cccff5e'], 'manufacturer_name': ['Validus Pharmaceuticals LLC'], 'rxcui': ['861455', '861467', '861517', '861525'], 'unii': ['N8E7F7Q170']}",NDA,TABLET,9513a555-31c8-4ecb-90cb-cc66253c8bd5,HUMAN PRESCRIPTION DRUG,ORAL,19421110,30698-335_9513a555-31c8-4ecb-90cb-cc66253c8bd5,NDA005010,Demerol,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,30698,0335,306980335
152,30698-337,Meperidine Hydrochloride,Validus Pharmaceuticals LLC,CII,Demerol,"[{'strength': '100 mg/1', 'name': 'MEPERIDINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '19421110', 'package_ndc': '30698-337-01', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (30698-337-01)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['5cb2674c-a70d-4022-9188-3f711cccff5e'], 'manufacturer_name': ['Validus Pharmaceuticals LLC'], 'rxcui': ['861455', '861467', '861517', '861525'], 'unii': ['N8E7F7Q170']}",NDA,TABLET,9513a555-31c8-4ecb-90cb-cc66253c8bd5,HUMAN PRESCRIPTION DRUG,ORAL,19421110,30698-337_9513a555-31c8-4ecb-90cb-cc66253c8bd5,NDA005010,Demerol,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,30698,0337,306980337
153,31722-191,Oxycodone and Acetaminophen,"Camber Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '2.5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20170411', 'package_ndc': '31722-191-01', 'description': '100 TABLET in 1 BOTTLE (31722-191-01)', 'sample': False}, {'marketing_start_date': '20170411', 'package_ndc': '31722-191-05', 'description': '500 TABLET in 1 BOTTLE (31722-191-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['2a49ee34-6f1d-4ed3-8daa-343723d2a2be'], 'upc': ['0331722194013', '0331722191012', '0331722192019'], 'manufacturer_name': ['Camber Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,560e8cac-91f2-47dc-ac17-4d511598c49a,HUMAN PRESCRIPTION DRUG,ORAL,20170411,31722-191_560e8cac-91f2-47dc-ac17-4d511598c49a,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,31722,0191,317220191
154,31722-192,Oxycodone and Acetaminophen,"Camber Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20170411', 'package_ndc': '31722-192-01', 'description': '100 TABLET in 1 BOTTLE (31722-192-01)', 'sample': False}, {'marketing_start_date': '20170411', 'package_ndc': '31722-192-05', 'description': '500 TABLET in 1 BOTTLE (31722-192-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['2a49ee34-6f1d-4ed3-8daa-343723d2a2be'], 'upc': ['0331722194013', '0331722191012', '0331722192019'], 'manufacturer_name': ['Camber Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,560e8cac-91f2-47dc-ac17-4d511598c49a,HUMAN PRESCRIPTION DRUG,ORAL,20170411,31722-192_560e8cac-91f2-47dc-ac17-4d511598c49a,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,31722,0192,317220192
155,31722-193,Oxycodone and Acetaminophen,"Camber Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '7.5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20170411', 'package_ndc': '31722-193-01', 'description': '100 TABLET in 1 BOTTLE (31722-193-01)', 'sample': False}, {'marketing_start_date': '20170411', 'package_ndc': '31722-193-05', 'description': '500 TABLET in 1 BOTTLE (31722-193-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['2a49ee34-6f1d-4ed3-8daa-343723d2a2be'], 'upc': ['0331722194013', '0331722191012', '0331722192019'], 'manufacturer_name': ['Camber Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,560e8cac-91f2-47dc-ac17-4d511598c49a,HUMAN PRESCRIPTION DRUG,ORAL,20170411,31722-193_560e8cac-91f2-47dc-ac17-4d511598c49a,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,31722,0193,317220193
156,31722-194,Oxycodone and Acetaminophen,"Camber Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '10 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20170411', 'package_ndc': '31722-194-01', 'description': '100 TABLET in 1 BOTTLE (31722-194-01)', 'sample': False}, {'marketing_start_date': '20170411', 'package_ndc': '31722-194-05', 'description': '500 TABLET in 1 BOTTLE (31722-194-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['2a49ee34-6f1d-4ed3-8daa-343723d2a2be'], 'upc': ['0331722194013', '0331722191012', '0331722192019'], 'manufacturer_name': ['Camber Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,560e8cac-91f2-47dc-ac17-4d511598c49a,HUMAN PRESCRIPTION DRUG,ORAL,20170411,31722-194_560e8cac-91f2-47dc-ac17-4d511598c49a,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,31722,0194,317220194
157,33342-201,Tramadol Hydrochloride,Macleods Pharmaceuticals Limited,CIV,Tramadol Hydrochloride,"[{'strength': '50 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20151007', 'package_ndc': '33342-201-11', 'description': '100 TABLET, FILM COATED in 1 BOTTLE (33342-201-11)', 'sample': False}, {'marketing_start_date': '20151007', 'package_ndc': '33342-201-15', 'description': '500 TABLET, FILM COATED in 1 BOTTLE (33342-201-15)', 'sample': False}, {'marketing_start_date': '20151007', 'package_ndc': '33342-201-44', 'description': '1000 TABLET, FILM COATED in 1 BOTTLE (33342-201-44)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['55677592-b577-4299-b7e3-7205a5d5aabb'], 'upc': ['0333342201119'], 'manufacturer_name': ['Macleods Pharmaceuticals Limited'], 'rxcui': ['835603'], 'unii': ['9N7R477WCK']}",ANDA,"TABLET, FILM COATED",53c004f6-ef9e-4e94-80b9-a4d519b814b4,HUMAN PRESCRIPTION DRUG,ORAL,20151007,33342-201_53c004f6-ef9e-4e94-80b9-a4d519b814b4,ANDA205702,Tramadol Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,33342,0201,333420201
158,33342-202,Tramadol Hydrochloride and Acetaminophen,Macleods Pharmaceuticals Limited,CIV,Tramadol Hydrochloride and Acetaminophen,"[{'strength': '37.5 mg/1', 'name': 'TRAMADOL HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20170503', 'package_ndc': '33342-202-11', 'description': '100 TABLET in 1 BOTTLE (33342-202-11)', 'sample': False}, {'marketing_start_date': '20170503', 'package_ndc': '33342-202-12', 'description': '10 BLISTER PACK in 1 CARTON (33342-202-12)  > 10 TABLET in 1 BLISTER PACK', 'sample': False}, {'marketing_start_date': '20170503', 'package_ndc': '33342-202-15', 'description': '500 TABLET in 1 BOTTLE (33342-202-15)', 'sample': False}, {'marketing_start_date': '20170503', 'package_ndc': '33342-202-44', 'description': '1000 TABLET in 1 BOTTLE (33342-202-44)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['dd009cc0-e6ea-44d1-a9f2-a59928cd9b54'], 'manufacturer_name': ['Macleods Pharmaceuticals Limited'], 'rxcui': ['836395'], 'unii': ['9N7R477WCK', '362O9ITL9D']}",ANDA,TABLET,c691bfed-4893-4405-a557-59e4d74fafec,HUMAN PRESCRIPTION DRUG,ORAL,20170503,33342-202_c691bfed-4893-4405-a557-59e4d74fafec,ANDA206885,Tramadol Hydrochloride and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,33342,0202,333420202
